time,eccentricity,obliquity,perihelion,insolation,global_insolation
-12223,0.012054102,0.398890476,4.141749095,491.0049872,341.9748456
-12222,0.011602719,0.397721634,4.421804106,490.5858772,341.9730195
-12221,0.011206502,0.396717665,4.698418395,489.4995149,341.971474
-12220,0.010813827,0.395904881,4.972235989,487.8207664,341.9699954
-12219,0.010381713,0.395309769,5.253789457,485.6291386,341.9684292
-12218,0.01001372,0.394951189,5.527102264,483.2642195,341.9671457
-12217,0.009550494,0.394846962,5.799295375,480.8169737,341.965596
-12216,0.009209089,0.395006639,6.07521763,478.5699538,341.9645009
-12215,0.008762538,0.395434847,0.063311493,476.7158078,341.9631286
-12214,0.008336296,0.396129396,0.328025564,475.4744722,341.9618823
-12213,0.007977635,0.397082898,0.598027695,474.834059,341.9608818
-12212,0.00753264,0.398277691,0.856853137,475.0377793,341.9597016
-12211,0.007117397,0.399693934,1.120123377,475.9522286,341.9586615
-12210,0.006755529,0.40130218,1.367123871,477.5625068,341.9578031
-12209,0.006340045,0.403066416,1.622851231,479.8219867,341.9568727
-12208,0.005951466,0.404948464,1.865262757,482.5562008,341.9560561
-12207,0.005620319,0.406902636,2.093751327,485.5611466,341.9554009
-12206,0.005252705,0.408879797,2.329089171,488.8233199,341.9547175
-12205,0.004960759,0.410831827,2.549543247,492.0553656,341.9542076
-12204,0.004646033,0.412706431,2.750172408,495.1595232,341.9536907
-12203,0.004425627,0.41444991,2.956642729,498.0856947,341.9533488
-12202,0.004226394,0.416018133,3.151368954,500.7166077,341.9530541
-12201,0.004027288,0.417361334,3.324198942,502.9317724,341.9527731
-12200,0.003969872,0.41843718,3.511276109,504.8603766,341.9526946
-12199,0.003919739,0.419211039,3.682681669,506.3293545,341.952627
-12198,0.003878041,0.419651457,3.861226029,507.3732144,341.9525714
-12197,0.003997628,0.419732542,4.040092261,508.0443112,341.9527324
-12196,0.004097071,0.419445131,4.234128763,508.2331142,341.95287
-12195,0.004193343,0.418777939,4.429178364,507.8659381,341.9530065
-12194,0.00446256,0.417736496,4.637850227,507.1052846,341.9534049
-12193,0.00461564,0.416337819,4.854671406,505.6264299,341.9536425
-12192,0.004877217,0.41460069,5.08897389,503.605681,341.9540671
-12191,0.005115636,0.412560669,5.317387894,500.9431842,341.9544745
-12190,0.005378632,0.410266626,5.565178447,497.6523984,341.9549464
-12189,0.005635328,0.407763428,5.824745469,493.7572347,341.9554298
-12188,0.005888226,0.405116273,6.073652496,489.4880202,341.9559281
-12187,0.006127841,0.402397062,0.064918262,484.8075161,341.9564204
-12186,0.006409988,0.39967427,0.336214514,480.0506776,341.9570252
-12185,0.006576025,0.397029096,0.614259942,475.4423902,341.9573939
-12184,0.006823122,0.394544096,0.89868859,471.1545031,341.95796
-12183,0.007038916,0.392294205,1.187497494,467.4877941,341.9584715
-12182,0.007164791,0.390357774,1.484895231,464.7274933,341.9587772
-12181,0.00734663,0.388803376,1.78062047,462.927409,341.9592284
-12180,0.007504351,0.387683296,2.081163784,462.2544242,341.9596289
-12179,0.007579874,0.387046461,2.397338272,462.847484,341.9598237
-12178,0.007706124,0.386919157,2.696784132,464.3964303,341.9601537
-12177,0.007771694,0.387307718,3.015266781,467.0213906,341.9603272
-12176,0.007849781,0.388210137,3.331953535,470.3664818,341.9605358
-12175,0.007883331,0.389601153,3.647456276,474.1689735,341.9606261
-12174,0.007881648,0.391434231,3.966223827,478.1539905,341.9606215
-12173,0.007963777,0.393663221,4.288779195,482.1436507,341.960844
-12172,0.007873579,0.396219874,4.609814469,485.6613505,341.9605998
-12171,0.007877191,0.399025378,4.932973014,488.7748634,341.9606095
-12170,0.00783886,0.40200572,5.25274358,491.2859138,341.9605065
-12169,0.00774939,0.405075507,5.582341252,493.1367812,341.960268
-12168,0.007662288,0.408144458,5.90686188,494.5102516,341.9600385
-12167,0.007549808,0.411139257,6.22691469,495.5608845,341.9597459
-12166,0.007435771,0.413974917,0.281998216,496.2984492,341.9594537
-12165,0.007277764,0.41657965,0.607384913,497.155667,341.9590562
-12164,0.00709016,0.41889443,0.941486966,498.1722631,341.9585953
-12163,0.00695983,0.420860711,1.281475953,499.427002,341.9582822
-12162,0.006751248,0.422433336,1.623646522,501.1091787,341.9577932
-12161,0.006543091,0.423586023,1.975444556,503.1297481,341.95732
-12160,0.006414461,0.424289953,2.325370987,505.276066,341.957035
-12159,0.00621717,0.424536548,2.69452296,507.5708607,341.9566089
-12158,0.00609742,0.424330923,3.063552546,509.5934613,341.9563568
-12157,0.005983321,0.423678754,3.43655578,511.1152681,341.9561211
-12156,0.005916885,0.422602788,3.820390957,511.908736,341.9559859
-12155,0.005948329,0.421138245,4.208970928,511.762562,341.9560497
-12154,0.005884933,0.419319404,4.597780798,510.3288354,341.9559214
-12153,0.006030818,0.417196181,4.98397286,507.8599781,341.9562187
-12152,0.00615127,0.414824438,5.376756118,504.1702071,341.9564696
-12151,0.00629272,0.41225699,5.768818836,499.4878286,341.9567705
-12150,0.006534627,0.40956215,6.150722682,494.2005633,341.9573011
-12149,0.006788513,0.406805456,0.24776575,488.5830118,341.9578795
-12148,0.00712673,0.404047625,0.635596405,482.9613728,341.9586842
-12147,0.007423542,0.401358882,1.00083691,477.9781886,341.9594226
-12146,0.007826464,0.398805556,1.375056808,473.7374882,341.9604733
-12145,0.00825932,0.396438101,1.739425154,470.6330478,341.9616639
-12144,0.00864867,0.394318243,2.102025861,468.8960188,341.9627896
-12143,0.009127556,0.392490607,2.46067423,468.4465637,341.9642452
-12142,0.009628861,0.390989341,2.811019215,469.2107817,341.965853
-12141,0.010106407,0.389845468,3.166448359,471.0835526,341.9674646
-12140,0.010669787,0.389077833,3.511022878,473.5954248,341.9694662
-12139,0.011155997,0.388687635,3.85205765,476.3769518,341.9712809
-12138,0.011777123,0.388678288,4.193211713,479.1598884,341.9737168
-12137,0.012289394,0.389034066,4.527926425,481.3396285,341.9758251
-12136,0.01282543,0.389734412,4.858807897,482.7406737,341.9781274
-12135,0.013434178,0.390754997,5.188137626,483.2272791,341.9808613
-12134,0.0139363,0.392063933,5.513265618,482.6170952,341.9832117
-12133,0.014467935,0.393620253,5.839130808,481.0945689,341.9857943
-12132,0.015013586,0.395390549,6.155041244,479.0270672,341.9885456
-12131,0.01552325,0.39733079,0.194253351,476.5428049,341.9912075
-12130,0.016023298,0.399397046,0.508956866,474.277508,341.9939056
-12129,0.016513707,0.401548387,0.821109259,472.5911948,341.9966348
-12128,0.016996463,0.403742594,1.134120837,471.849371,341.9994019
-12127,0.017495386,0.405935071,1.442586133,472.3928491,342.0023455
-12126,0.017880655,0.408088275,1.749904449,474.5236872,342.0046769
-12125,0.018378713,0.410165277,2.054000701,478.0844437,342.0077661
-12124,0.018800175,0.412127544,2.357846124,483.1773099,342.0104466
-12123,0.019162461,0.413944953,2.659489305,489.5092758,342.0127993
-12122,0.019599513,0.415587462,2.957603068,496.606423,342.0156974
-12121,0.01996572,0.417025056,3.254964449,504.085542,342.0181761
-12120,0.02032877,0.418234522,3.5534635,511.4090022,342.0206788
-12119,0.020655062,0.419195147,3.845335402,517.8427415,342.0229667
-12118,0.02100232,0.419883574,4.138700144,523.0273254,342.0254416
-12117,0.021318523,0.420289415,4.432839403,526.4401199,342.0277311
-12116,0.021575866,0.420398559,4.720611094,527.6881626,342.0296197
-12115,0.021863921,0.420202976,5.012512876,526.7465236,342.0317607
-12114,0.022144311,0.419700867,5.300393139,523.6203837,342.0338719
-12113,0.022334286,0.418897179,5.589461729,518.4316583,342.0353177
-12112,0.022572414,0.417793969,5.877254907,511.687995,342.0371474
-12111,0.02279634,0.416411008,6.16415488,503.8372131,342.0388858
-12110,0.022941295,0.414765792,0.169897675,495.3899641,342.0400202
-12109,0.023153577,0.412882344,0.457442291,487.0041595,342.0416945
-12108,0.023271526,0.410797003,0.743578076,479.2866309,342.0426315
-12107,0.023475481,0.408550107,1.034715088,472.531348,342.044263
-12106,0.023567172,0.406183832,1.322005771,467.3996964,342.0450011
-12105,0.023696459,0.403756168,1.610661041,463.9651616,342.0460467
-12104,0.023869521,0.401321616,1.902471712,462.3685501,342.0474553
-12103,0.023946965,0.398939863,2.191706967,462.6849775,342.048089
-12102,0.02404395,0.396677954,2.483644522,464.6937943,342.0488855
-12101,0.024217528,0.39459668,2.773707317,468.0259133,342.050319
-12100,0.024255562,0.39275647,3.066891722,472.4656976,342.0506345
-12099,0.024368889,0.391220914,3.358447369,477.389747,342.0515775
-12098,0.024448868,0.390035653,3.649069232,482.3253445,342.0522457
-12097,0.024509684,0.389244624,3.942776074,486.8558371,342.0527552
-12096,0.024565399,0.388886194,4.234483185,490.4642851,342.0532231
-12095,0.024583496,0.388973276,4.524056977,492.8138171,342.0533753
-12094,0.024634562,0.38951418,4.817695297,493.8007852,342.0538054
-12093,0.024645436,0.390503413,5.106155026,493.3118018,342.0538971
-12092,0.024604708,0.391913448,5.396778227,491.4304334,342.0535539
-12091,0.024637712,0.393705867,5.683774898,488.5711342,342.053832
-12090,0.024609454,0.395834586,5.971871754,484.9308954,342.0535938
-12089,0.02452016,0.398231725,6.257522642,481.0454291,342.0528431
-12088,0.024545039,0.400831759,0.257022646,477.394678,342.053052
-12087,0.024436531,0.40355961,0.540777632,474.3543342,342.0521424
-12086,0.024392278,0.406330916,0.82191523,472.3330105,342.0517727
-12085,0.024307465,0.409070624,1.099773944,471.6730067,342.0510659
-12084,0.024231187,0.411702807,1.378054233,472.478885,342.0504323
-12083,0.024162421,0.414144651,1.655180084,474.8335479,342.0498628
-12082,0.024030437,0.416336035,1.927693917,478.72669,342.0487743
-12081,0.023961104,0.418214236,2.201853718,483.8824106,342.0482049
-12080,0.023861475,0.419721595,2.472948237,490.0428925,342.0473896
-12079,0.023712002,0.420821368,2.743281847,496.846089,342.0461728
-12078,0.023601294,0.421483415,3.012224157,503.7794143,342.0452765
-12077,0.02348619,0.421683767,3.279317211,510.3631273,342.044349
-12076,0.023288741,0.421424133,3.548775631,516.1855719,342.0427687
-12075,0.023151612,0.420708332,3.812969995,520.6640123,342.041679
-12074,0.022967512,0.419554778,4.079255444,523.5422157,342.0402261
-12073,0.022776002,0.418001199,4.347094963,524.5466675,342.0387272
-12072,0.022554272,0.416086228,4.610892109,523.4764796,342.0370074
-12071,0.022337022,0.413863296,4.875591677,520.4364094,342.0353386
-12070,0.022139974,0.411398715,5.14453889,515.5562428,342.0338391
-12069,0.021844355,0.408759349,5.406916578,509.1051636,342.0316143
-12068,0.021627456,0.40601952,5.674893627,501.4895755,342.0300011
-12067,0.02138681,0.403263983,5.94010436,493.2019141,342.0282301
-12066,0.021108322,0.400571076,6.206548238,484.6736002,342.0262053
-12065,0.020854977,0.398023229,0.190041189,476.4265052,342.0243864
-12064,0.020655047,0.395703182,0.453829177,468.9419352,342.0229666
-12063,0.02036911,0.393679965,0.721597712,462.5346078,342.0209597
-12062,0.020192202,0.392018079,0.985388469,457.5372698,342.0197321
-12061,0.019981474,0.390773854,1.247061396,454.2007402,342.0182838
-12060,0.019830989,0.38997912,1.512343432,452.5358529,342.0172589
-12059,0.019684756,0.389660133,1.771193366,452.651885,342.0162703
-12058,0.019573302,0.389822787,2.029155945,454.4374807,342.0155218
-12057,0.019542257,0.390451094,2.288070238,457.7543842,342.015314
-12056,0.019511099,0.391518543,2.541495811,462.4028562,342.0151059
-12055,0.01949658,0.392985226,2.794521218,468.1708837,342.015009
-12054,0.019667727,0.394789443,3.04510794,474.7028735,342.0161557
-12053,0.019718901,0.396871592,3.294612383,481.7700167,342.0165005
-12052,0.019930642,0.399160799,3.541647149,489.0056255,342.0179367
-12051,0.020197244,0.401581157,3.787512328,496.1092538,342.0197669
-12050,0.020461423,0.404061514,4.032699736,502.7166347,342.0216046
-12049,0.020822631,0.406532075,4.279861555,508.6011746,342.0241558
-12048,0.021221957,0.408923682,4.521291234,513.3650059,342.0270283
-12047,0.021681507,0.411179791,4.770185512,516.8552687,342.0304016
-12046,0.022176903,0.413244867,5.016077419,518.8108904,342.0341191
-12045,0.022705933,0.415071771,5.262458872,519.1308823,342.0381819
-12044,0.023326818,0.416623948,5.513646438,517.7688587,342.0430724
-12043,0.023958098,0.417869026,5.764357539,514.7886374,342.0481803
-12042,0.024576994,0.418782069,6.016772026,510.3463434,342.0533206
-12041,0.025355309,0.419351924,6.272332308,504.7281234,342.0599714
-12040,0.026054351,0.419571834,0.246423092,498.3043329,342.0661219
-12039,0.026802024,0.419440706,0.505736128,491.5335211,342.0728858
-12038,0.027636146,0.418974204,0.767078327,484.873658,342.0806581
-12037,0.028417162,0.41818749,1.030970177,478.9025347,342.088152
-12036,0.029254558,0.417106535,1.29833363,474.0238816,342.0964194
-12035,0.030096453,0.415763163,1.564848079,470.7203332,342.1049738
-12034,0.030965903,0.414191793,1.83677044,469.2561032,342.1140637
-12033,0.031825274,0.412430682,2.109797739,469.8492482,342.1233034
-12032,0.032698198,0.410523802,2.383640446,472.4630702,342.1329484
-12031,0.033552981,0.40850895,2.661237896,477.0084847,342.1426468
-12030,0.03447945,0.406432392,2.939735256,483.0411724,342.153442
-12029,0.035268151,0.404336559,3.220887203,490.1303033,342.1628646
-12028,0.036156905,0.402262717,3.502371689,497.5006818,342.1737387
-12027,0.037010843,0.400252344,3.787244076,504.4882821,342.1844429
-12026,0.037762858,0.398348729,4.073116588,510.1440646,342.1940771
-12025,0.038590809,0.396585845,4.360084987,513.8557666,342.2049094
-12024,0.039350036,0.395002438,4.648534314,514.9294368,342.2150499
-12023,0.040059836,0.393631025,4.940455955,512.9908594,342.2247097
-12022,0.04077243,0.392498023,5.230403181,508.0528033,342.2345822
-12021,0.041428021,0.391629305,5.523452963,500.2610401,342.2438194
-12020,0.042095059,0.391044246,5.817965298,490.2242627,342.2533699
-12019,0.042680145,0.390755097,6.111695197,478.7881475,342.2618733
-12018,0.043244854,0.39077105,0.123463057,466.8944884,342.2701925
-12017,0.043862628,0.391097122,0.419188205,455.5683069,342.2794194
-12016,0.044303219,0.391728291,0.71397648,445.9566249,342.2860803
-12015,0.044829359,0.392657457,1.0098817,438.7593696,342.2941223
-12014,0.045278969,0.393872524,1.303449331,434.8378489,342.3010703
-12013,0.045679288,0.395351986,1.599085102,434.5706029,342.3073153
-12012,0.046052586,0.397070862,1.892396649,438.16279,342.3131885
-12011,0.046392209,0.399001588,2.184056692,445.4914378,342.3185738
-12010,0.046687277,0.401104856,2.47789259,456.295302,342.3232849
-12009,0.04694575,0.403342888,2.76748513,469.7294256,342.3274364
-12008,0.047122153,0.405672658,3.057352921,485.0552932,342.330283
-12007,0.047357512,0.408046357,3.346430946,501.142623,342.3340976
-12006,0.0474333,0.410411901,3.63345846,516.7088427,342.3353301
-12005,0.047525428,0.41272449,3.919830813,530.6530688,342.3368309
-12004,0.047617923,0.414926722,4.204675629,541.8674364,342.3383406
-12003,0.047585198,0.416970608,4.488464257,549.394479,342.3378061
-12002,0.047590042,0.418809135,4.772002689,552.843207,342.3378852
-12001,0.047522239,0.420394298,5.052390966,551.9508317,342.3367789
-12000,0.04745617,0.421684306,5.333978931,546.9696894,342.3357023
-11999,0.047329255,0.422646771,5.614311828,538.442716,342.3336386
-11998,0.047171929,0.423245597,5.892142857,527.3151272,342.3310881
-11997,0.04703996,0.423458078,6.171818185,514.4294777,342.3289553
-11996,0.046836069,0.423269886,0.166239748,501.0227585,342.3256719
-11995,0.046595033,0.422665835,0.443963794,488.0594378,342.3218089
-11994,0.046393532,0.421646625,0.721042996,476.4622522,342.3185948
-11993,0.046150953,0.420224227,0.998727773,466.9734613,342.3147442
-11992,0.045807465,0.418408772,1.276081898,460.2210812,342.3093265
-11991,0.045581388,0.416234841,1.552952382,456.3031573,342.3057829
-11990,0.045222705,0.413744161,1.831373372,455.5182596,342.300197
-11989,0.044880426,0.410977961,2.109978324,457.5665206,342.294908
-11988,0.044526915,0.408004143,2.388696263,462.1004147,342.2894878
-11987,0.044137451,0.404891877,2.668583301,468.6065702,342.2835663
-11986,0.043745444,0.401711912,2.950457022,476.3940837,342.277659
-11985,0.043312353,0.398550973,3.23130978,484.5441298,342.2711942
-11984,0.042868986,0.395496661,3.514971984,492.359839,342.264643
-11983,0.042470405,0.392629186,3.798789078,498.952135,342.2588115
-11982,0.04194978,0.390042111,4.084175019,503.5920041,342.2512768
-11981,0.041507144,0.387811167,4.369668944,505.862347,342.2449442
-11980,0.041074102,0.386009102,4.65611392,505.4887885,342.2388143
-11979,0.040542074,0.384703566,4.943586853,502.3692958,342.2313716
-11978,0.040110937,0.383939172,5.230565885,496.9752528,342.2254119
-11977,0.039641125,0.383743544,5.516252215,489.7157743,342.2189904
-11976,0.03918193,0.384137961,5.804396921,481.2124257,342.2127875
-11975,0.038719908,0.385107881,6.087745815,472.4381105,342.2066197
-11974,0.038271483,0.386624776,0.088646492,463.9935116,342.2007036
-11973,0.037851459,0.388647219,0.371618376,456.6565904,342.1952251
-11972,0.037397731,0.391108973,0.650864112,451.1342243,342.1893751
-11971,0.036938297,0.393930226,0.9292575,447.7951203,342.1835237
-11970,0.036600725,0.397033252,1.204956185,446.8833201,342.1792707
-11969,0.036108212,0.400318217,1.478298559,448.7278292,342.1731359
-11968,0.035727594,0.403693705,1.749629582,453.0519101,342.1684521
-11967,0.035340345,0.40707151,2.016822408,459.7369711,342.1637377
-11966,0.034927314,0.410355662,2.284169447,468.4881103,342.1587664
-11965,0.034526956,0.413465897,2.548202972,478.7459112,342.1540035
-11964,0.034145493,0.416332335,2.807985411,489.8897914,342.1495168
-11963,0.033764701,0.418880117,3.070803988,501.512524,342.1450877
-11962,0.033371984,0.421056235,3.327434519,512.6424687,342.1405722
-11961,0.03298843,0.422818423,3.58451403,522.846519,342.1362132
-11960,0.032651795,0.424123548,3.841528537,531.5170678,342.1324291
-11959,0.032292728,0.424951616,4.095480552,538.0414447,342.1284358
